source,date,apiURL,url,sku,name,brand,stock,advance,paymentAmount,phoneContractDuration,sim_price,simContractname,simContractDuration,phoneContractPrice,isPhoneContractAvailableWOsim,phoneContractSimPackage,handsetOnlyCostCash,handsetOnlyContract,previousPrice,onSale,saleText,plan_type,sim_data,simOfferData,sim1YearIncrease,sim2YearIncrease,sim3YearIncrease,simDesc,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441125.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441125.html,441125,,,,,,,5,5GB Monthly Plan,1,,,,,,,,,SIM ONLY,5GB,,,,,5GB Data | 1000 Min UK_L2L_Mins | 1000 SMS L2L SMS | 100 Min UKSIM_International_15 | 1000 Min UKSIM_National_Voice | 1000 SMS AIO National SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000022.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000022.html,44000022,,,,,,,10,30GB Monthly Plan,1,,,,,,,,,SIM ONLY,30GB,Was 25GB Now 30GB,,,,30GB Data | 100 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000024.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000024.html,44000024,,,,,,,15,50GB Monthly Plan,1,,,,,,,,,SIM ONLY,50GB,,,,,50GB Data | 500 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000007.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000007.html,44000007,,,,,,,20,100GB Monthly Plan,1,,,,,,,,,SIM ONLY,100GB,,,,,100GB Data | 10000 Min UK_Plan_National | 10000 Min UK_Unlimited_Intl_mins | 6000 SMS UK_UNL_National_SMS | 1000 Min UK_India_Account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441167.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441167.html,441167,,,,,,,25,Unlimited Data Monthly Plan,1,,,,,,,,,SIM ONLY,Unlimited,,,,,100 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS | 50MB GB_Unlimited_Data_Allowances | 30GB UK_Data_Roaming_EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441168.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441168.html,441168,,,,,,,30,Unlimited Data Monthly Plan,1,,,,,,,,,SIM ONLY,Unlimited,,,,,10000 Min UK_Plan_National | 10000 Min UK_Unlimited_Intl_mins | 6000 SMS UK_UNL_National_SMS | 50MB GB_Unlimited_Data_Allowances | 30GB UK_Data_Roaming_EU | 1000 Min UK_India_Account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441177.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441177.html,441177,,,,,,,4.50,5GB 12-Month Plan,12,,,,,,,,,SIM ONLY,5GB,,,,,5GB Data | 1000 Min UK_L2L_Mins | 1000 SMS L2L SMS | 100 Min UKSIM_International_15 | 1000 Min UKSIM_National_Voice | 1000 SMS AIO National SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000060.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000060.html,44000060,,,,,,,9,30GB 12-Month Plan,12,,,,,,,,,SIM ONLY,30GB,,,,,30GB Data | 100 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000011.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000011.html,44000011,,,,,,,13.50,50GB 12-Month Plan,12,,,,,,,,,SIM ONLY,50GB,,,,,50GB Data | 500 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000014.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/44000014.html,44000014,,,,,,,18,100GB 12-Month Plan,12,,,,,,,,,SIM ONLY,100GB,,,,,100GB Data | 10000 Min UK_Plan_National | 10000 Min UK_Unlimited_Intl_mins | 6000 SMS UK_UNL_National_SMS | 1000 Min UK_India_Account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441180.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441180.html,441180,,,,,,,22.50,Unlimited Data 12-Month Plan,12,,,,,,,,,SIM ONLY,Unlimited,,,,,100 Min UKSIM_International_15 | 10000 Min UK_Plan_National | 6000 SMS UK_UNL_National_SMS | 50MB GB_Unlimited_Data_Allowances | 30GB UK_Data_Roaming_EU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,https://www.lebara.co.uk/en/best-sim-only-deals/p/441181.model.json,https://www.lebara.co.uk/en/best-sim-only-deals/p/441181.html,441181,,,,,,,27,Unlimited Data 12-Month Plan,12,,,,,,,,,SIM ONLY,Unlimited,,,,,10000 Min UK_Plan_National | 10000 Min UK_Unlimited_Intl_mins | 6000 SMS UK_UNL_National_SMS | 50MB GB_Unlimited_Data_Allowances | 30GB UK_Data_Roaming_EU | 1000 Min UK_India_Account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lebara,2025-08-31,,https://phones.lebara.co.uk/apple/iphone-16-pro-1tb-natural-titanium?simfree=1,166302,Iphone 16 Pro 1Tb Natural Titanium,Apple,,,,,,,,,,,1499.00,,1589.0,Y,SAVE £90,,,,,,,,Natural Titanium,1TB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/apple/01_iphone16pro_natural_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/02_iphone16pro_natural_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/03_iphone16pro_natural_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/04_iphone16pro_natural_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/05_iphone16pro_natural_pm.png,6.3-inch Super Retina XDR display. | Ground-breaking A18 Pro Bionic chip. | Strong and light titanium design.,,,,https://www.youtube.com/embed/eDqfg_LexCQ?si=56whPjYnYgYxGtD0,,,Y,,,,SPECIFICATION,Audio Features,"SUPPORTED FORMATS INCLUDE AAC, APAC, MP3, APPLE LOSSLESS, FLAC, DOLBY DIGITAL, DOLBY DIGITAL PLUS AND DOLBY ATMOS, SPATIAL AUDIO PLAYBACK, USER\U2011CONFIGURABLE MAXIMUM VOLUME LIMIT",SPECIFICATION,Headphone Jack,VIA USB TYPE-C,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB-C,SPECIFICATION,Camera Resolution,TRIPLE CAMERA 48MP + 48MP + 12MP,SPECIFICATION,Camera Features,"5X OPTICAL ZOOM IN, 2X OPTICAL ZOOM OUT; 10X OPTICAL ZOOM RANGE, DIGITAL ZOOM UP TO 25X, CAMERA CONTROL, CUSTOMISABLE DEFAULT LENS (FUSION), SAPPHIRE CRYSTAL LENS COVER, ADAPTIVE TRUE TONE FLASH, PHOTONIC ENGINE, DEEP FUSION, SMART HDR 5, NEXT-GENERATION PORTRAITS WITH FOCUS AND DEPTH CONTROL, PORTRAIT LIGHTING WITH SIX EFFECTS, NIGHT MODE, NIGHT MODE PORTRAITS ENABLED BY LIDAR SCANNER, PANORAMA (UP TO 63MP), LATEST-GENERATION PHOTOGRAPHIC STYLES, SPATIAL PHOTOS, 48MP MACRO PHOTOGRAPHY, APPLE PRORAW, WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS, LENS CORRECTION (ULTRA WIDE), ADVANCED RED-EYE CORRECTION, AUTO IMAGE STABILISATION, BURST MODE, PHOTO GEOTAGGING",SPECIFICATION,Front Camera Resolution,12MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,Slow Motion Video,YES,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP68,SPECIFICATION,Weight,199G,SPECIFICATION,Dimensions,149.6MM (H) X 71.5MM (W) X 8.25MM (D),SPECIFICATION,Display Pixel Density,460PPI,SPECIFICATION,Display Resolution,2622 X 1206 PIXELS,SPECIFICATION,Display Definition,SUPER RETINA XDR
lebara,2025-08-31,,https://phones.lebara.co.uk/apple/iphone-16-256gb-white?simfree=1,166279,Iphone 16 256Gb White,Apple,,,,,,,,,,,899.00,,999.0,Y,SAVE £100,,,,,,,,White,256GB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/apple/01_iphone16_white_pm.png,https://www.youtube.com/embed/GDlkCkcIqTs,https://phones.lebara.co.uk/files/images/handsets/apple/02_iphone16_white_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/03_iphone16_white_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/04_iphone16_white_pm.png,Lightning-fast A18 Bionic processor. | 6.1-inch Super Retina XDR display. | Durable and lightweight design.,,,,https://www.youtube.com/embed/GDlkCkcIqTs?si=Fobe4RlQHphZyHa5,,,Y,,,,SPECIFICATION,Audio Features,"SUPPORTED FORMATS INCLUDE AAC, APAC, MP3, APPLE LOSSLESS, FLAC, DOLBY DIGITAL, DOLBY DIGITAL PLUS AND DOLBY ATMOS, SPATIAL AUDIO PLAYBACK, USER\U2011CONFIGURABLE MAXIMUM VOLUME LIMIT",SPECIFICATION,Headphone Jack,VIA USB TYPE-C,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB TYPE-C,SPECIFICATION,Camera Resolution,ADVANCED 48MP DUAL\U2011CAMERA SYSTEM,SPECIFICATION,Camera Features,"2X OPTICAL ZOOM IN, 2X OPTICAL ZOOM OUT; 4X OPTICAL ZOOM RANGE, DIGITAL ZOOM UP TO 10X, CAMERA CONTROL, TRUE TONE FLASH, PHOTONIC ENGINE, DEEP FUSION, SMART HDR 5, NEXT-GENERATION PORTRAITS WITH FOCUS AND DEPTH CONTROL, PORTRAIT LIGHTING WITH SIX EFFECTS, NIGHT MODE, PANORAMA (UP TO 63MP), LATEST-GENERATION PHOTO\U00ADGRAPHIC STYLES, SPATIAL PHOTOS, MACRO PHOTOGRAPHY, WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS, LENS CORRECTION (ULTRA WIDE), ADVANCED RED\U2011EYE CORRECTION, AUTO IMAGE STABILISATION, BURST MODE, PHOTO GEOTAGGING",SPECIFICATION,Front Camera Resolution,12MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP68,SPECIFICATION,Weight,170G,SPECIFICATION,Dimensions,147.6MM (H) X 71.6MM (W) X 7.8MM (D),SPECIFICATION,Display Pixel Density,460PPI,SPECIFICATION,Display Resolution,1179 X 2556 PIXELS,SPECIFICATION,Display Definition,SUPER RETINA XDR,SPECIFICATION,Display Size,6.1-INCHES
lebara,2025-08-31,,https://phones.lebara.co.uk/apple/iphone-13-mini-128gb-pink-as-new?simfree=1,162830,Iphone 13 Mini 128Gb Pink As New,Apple,,,,,,,,,,,449.00,,,,,,,,,,,,Pink,128GB,,,Electronics,Communications,Telephony,Mobile Phones,,,12-month,https://phones.lebara.co.uk/files/images/handsets/apple/01_iphone13mini_pink_pm_1.png,https://phones.lebara.co.uk/files/images/handsets/apple/02_iphone13mini_pink_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/03_iphone13mini_pink_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/04_iphone13mini_pink_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/05_iphone13mini_blue_pm.png,12-month supplier warranty. | Fully tested and works as new. | Includes charging cable.,,,,https://www.youtube.com/embed/1HWUjMjaBJI,,,,,,,SPECIFICATION,Audio Features,"SPATIAL AUDIO PLAYBACK, USER\U2011CONFIGURABLE MAXIMUM VOLUME LIMIT, AAC\U2011LC, HE\U2011AAC, HE\U2011AAC V2, PROTECTED AAC, MP3, LINEAR PCM, APPLE LOSSLESS, FLAC, DOLBY DIGITAL (AC\U20113), DOLBY DIGITAL PLUS (E\U2011AC\U20113), DOLBY ATMOS, AND AUDIBLE (FORMATS 2, 3, 4, AUDIBLE ENHANCED AUDIO, AAX, AND AAX+)",SPECIFICATION,Headphone Jack,VIA LIGHTNING PORT,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB TYPE-C TO LIGHTNING,SPECIFICATION,Camera Resolution,DUAL 12MP ULTRAWIDE AND WIDE,SPECIFICATION,Camera Features,"WIDE: \U0192/1.6 APERTURE ULTRA WIDE: \U0192/2.4 APERTURE AND 120\U00B0 FIELD OF VIEW 2X OPTICAL ZOOM OUT, DIGITAL ZOOM UP TO 5X, PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL, PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH\U2011KEY MONO), SENSOR\U2011SHIFT OPTICAL IMAGE STABILIZATION (WIDE), SEVEN\U2011ELEMENT LENS (WIDE); FIVE\U2011ELEMENT LENS (ULTRA WIDE), TRUE TONE FLASH WITH SLOW SYNC, PANORAMA (UP TO 63MP), SAPPHIRE CRYSTAL LENS COVER 100%, FOCUS PIXELS (WIDE), NIGHT MODE, DEEP FUSION, SMART HDR 4, PHOTOGRAPHIC STYLES, WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS, LENS CORRECTION (ULTRA WIDE), ADVANCED RED\U2011EYE CORRECTION, AUTO IMAGE STABILIZATION, BURST MODE, PHOTO GEOTAGGING, IMAGE FORMATS CAPTURED: HEIF AND JPEG",SPECIFICATION,Front Camera Resolution,12MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,Slow Motion Video,YES,SPECIFICATION,Front Camera Features,"PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL, PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH\U2011KEY MONO), ANIMOJI AND MEMOJI, NIGHT MODE, DEEP FUSION, SMART HDR 4,PHOTOGRAPHIC STYLES, CINEMATIC MODE FOR RECORDING VIDEOS WITH SHALLOW DEPTH OF FIELD (1080P AT 30 FPS), HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS, 4K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS, OR 60 FPS,1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS, OR 60 FPS, SLO-MO VIDEO SUPPORT FOR 1080P AT 120 FPS, TIME\U2011LAPSE VIDEO WITH STABILIZATION, NIGHT MODE TIME-LAPSE, CINEMATIC VIDEO STABILIZATION (4K, 1080P, AND 720P),QUICK TAKE VIDEO, WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS, LENS CORRECTION, RETINA FLASH, AUTO IMAGE STABILIZATION, BURST MODE",SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP68,SPECIFICATION,Weight,141 G,SPECIFICATION,Dimensions,131.5 X 64.2 X 7.65 MM,SPECIFICATION,Display Pixel Density,476 PPI,SPECIFICATION,Display Resolution,1080 X 2340 PIXELS
lebara,2025-08-31,,https://phones.lebara.co.uk/samsung/samsung-galaxy-z-flip6-5g-256gb-silver-shadow?simfree=1,165669,Samsung Galaxy Z Flip6 5G 256Gb Silver Shadow,Samsung,,,,,,,,,,,699.00,,1049.0,Y,SAVE £350,,,,,,,,Silver,256GB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/samsung/01_galaxy-z-flip6_silver_pm-v2.png,https://phones.lebara.co.uk/files/images/handsets/samsung/samsung-galaxy-z-flip6-silver-shadow_pm2.png,https://phones.lebara.co.uk/files/images/handsets/samsung/samsung-galaxy-z-flip6-silver-shadow_pm3.png,https://phones.lebara.co.uk/files/images/handsets/samsung/samsung-galaxy-z-flip6-silver-shadow_pm4.png,,Pro-grade dual 50MP camera. | Scratch-resistant Aluminium frame. | 6.7-inch Dynamic AMOLED 2x display.,,,,,,,Y,,,,SPECIFICATION,Audio Features,STEREO SPEAKERS WITH DOLBY ATMOS,SPECIFICATION,Headphone Jack,VIA USB TYPE-C,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB TYPE-C,SPECIFICATION,Battery Capacity,4000 MAH,SPECIFICATION,Camera Resolution,DUAL CAMERA 50MP WIDE + 12MP ULTRAWIDE,SPECIFICATION,Camera Features,"AR ZONE, BIXBY VISON, FOOD, HYPERLAPSE, NIGHT, PANORAMA, PHOTO, PORTRAIT, PORTRAIT VIDEO, PRO, PRO VIDEO, SINGLE TAKE, SLOW MOTION, VIDEO, DUAL RECORDING",SPECIFICATION,Front Camera Resolution,10MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,Slow Motion Video,YES,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,Weight,187G,SPECIFICATION,Dimensions,OPEN: 165MM (H) X 72MM (W) X 7MM (D) / CLOSED: 85MM (H) X 72MM (W) X 15MM (D),SPECIFICATION,Display Pixel Density,425PPI,SPECIFICATION,Display Resolution,1080 X 2640 PIXELS,SPECIFICATION,Display Size,6.7-INCHES
lebara,2025-08-31,,https://phones.lebara.co.uk/google/google-pixel-9-pro-128gb-obsidian?simfree=1,166080,Google Pixel 9 Pro 128Gb Obsidian,Google,,,,,,,,,,,799.00,,,,,,,,,,,,Black,128GB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/google/google-pixel-9-pro-obsidian_pm-1.png,https://phones.lebara.co.uk/files/images/handsets/google/google-pixel-9-pro-obsidian_pm-2.png,https://phones.lebara.co.uk/files/images/handsets/google/google-pixel-9-pro-obsidian_pm-3.png,https://phones.lebara.co.uk/files/images/handsets/google/google-pixel-9-pro-obsidian_pm-4.png,,Edge-to-edge 6.3-inch Super Actua display. | Genius Google Tensor G4 chip. | 50MP + 48MP + 48MP cam with AI.,,,,,,,,,,,SPECIFICATION,Headphone Jack,VIA USB TYPE-C,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB TYPE-C,SPECIFICATION,Camera Resolution,TRIPLE CAMERA 50MP + 48MP + 48MP,SPECIFICATION,Front Camera Resolution,42MP,SPECIFICATION,Video Camera Resolution,8K,SPECIFICATION,Slow Motion Video,YES,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP68,SPECIFICATION,SIM Type,NANO / ESIM,SPECIFICATION,Network Bands,GSM / HSPA / LTE / 5G,SPECIFICATION,Operating System,ANDROID,SPECIFICATION,RAM,16GB,SPECIFICATION,Chipset,GOOGLE TENSOR G4,SPECIFICATION,Virtual Assistant,GOOGLE ASSISTANT,SPECIFICATION,Google Pay,YES
lebara,2025-08-31,,https://phones.lebara.co.uk/apple/iphone-16-plus-128gb-teal?simfree=1,166383,Iphone 16 Plus 128Gb Teal,Apple,,,,,,,,,,,799.00,,,,,,,,,,,,Teal,128GB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/apple/01_iphone16plus_teal_pm.png,https://www.youtube.com/embed/DKk-y5ry6L4?si=01tZBETYjVSYsfSC,https://phones.lebara.co.uk/files/images/handsets/apple/02_iphone16plus_teal_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/03_iphone16plus_teal_pm.png,https://phones.lebara.co.uk/files/images/handsets/apple/04_iphone16plus_teal_pm.png,Lightning-fast A18 Bionic processor. | 6.7-inch Super Retina XDR display. | Durable and lightweight design.,,,,https://www.youtube.com/embed/GDlkCkcIqTs?si=Fobe4RlQHphZyHa5,,,,,,,SPECIFICATION,Audio Features,"SUPPORTED FORMATS INCLUDE AAC, APAC, MP3, APPLE LOSSLESS, FLAC, DOLBY DIGITAL, DOLBY DIGITAL PLUS AND DOLBY ATMOS, SPATIAL AUDIO PLAYBACK, USER\U2011CONFIGURABLE MAXIMUM VOLUME LIMIT",SPECIFICATION,Headphone Jack,VIA USB TYPE-C,SPECIFICATION,Fast Charging,YES,SPECIFICATION,Wireless Charging,YES,SPECIFICATION,Charging Port,USB-C,SPECIFICATION,Camera Resolution,ADVANCED 48MP DUAL\U2011CAMERA SYSTEM,SPECIFICATION,Camera Features,"2X OPTICAL ZOOM IN, 2X OPTICAL ZOOM OUT; 4X OPTICAL ZOOM RANGE, DIGITAL ZOOM UP TO 10X, CAMERA CONTROL, TRUE TONE FLASH, PHOTONIC ENGINE, DEEP FUSION, SMART HDR 5, NEXT-GENERATION PORTRAITS WITH FOCUS AND DEPTH CONTROL, PORTRAIT LIGHTING WITH SIX EFFECTS, NIGHT MODE, PANORAMA (UP TO 63MP), LATEST-GENERATION PHOTO\U00ADGRAPHIC STYLES, SPATIAL PHOTOS, MACRO PHOTOGRAPHY, WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS, LENS CORRECTION (ULTRA WIDE), ADVANCED RED\U2011EYE CORRECTION, AUTO IMAGE STABILISATION, BURST MODE, PHOTO GEOTAGGING",SPECIFICATION,Front Camera Resolution,12MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP68,SPECIFICATION,Weight,170G,SPECIFICATION,Dimensions,160.9MM (H) X 77.8MM (W) X 7.8MM (D),SPECIFICATION,Display Pixel Density,460PPI,SPECIFICATION,Display Resolution,1290 X 2796 PIXELS,SPECIFICATION,Display Definition,SUPER RETINA XDR,SPECIFICATION,Display Size,6.7-INCHES
lebara,2025-08-31,,https://phones.lebara.co.uk/samsung/samsung-galaxy-a54-5g-128gb-awesome-white?simfree=1,156311,Samsung Galaxy A54 5G 128Gb Awesome White,Samsung,,,,,,,,,,,349.00,,,,,,,,,,,,Awesome White,128GB,,,Electronics,Communications,Telephony,Mobile Phones,,,,https://phones.lebara.co.uk/files/images/handsets/samsung/galaxy-a54-front-back-white-pm.png,https://phones.lebara.co.uk/files/images/handsets/samsung/galaxy-a54-back-white-pm.png,https://phones.lebara.co.uk/files/images/handsets/samsung/galaxy-a54-front-right-white-pm.png,https://phones.lebara.co.uk/files/images/handsets/samsung/galaxy-a54-side-white-pm.png,,,,,,https://www.youtube.com/embed/sMkhzBtJ0Sc,,,,,,,SPECIFICATION,Audio Features,"STEREO SPEAKERS, DOLBY ATMOS, VOICE FOCUS.",SPECIFICATION,Fast Charging,YES,SPECIFICATION,Battery Capacity,5000 MAH,SPECIFICATION,Camera Resolution,TRIPLE CAMERA 50MP + 12MP + 5MP,SPECIFICATION,Front Camera Resolution,32MP,SPECIFICATION,Video Camera Resolution,4K,SPECIFICATION,WiFi,YES,SPECIFICATION,NFC,YES,SPECIFICATION,Bluetooth,YES,SPECIFICATION,GPS,YES,SPECIFICATION,IP Rating,IP67,SPECIFICATION,Weight,202G,SPECIFICATION,Dimensions,158.2MM (H) X 76.7MM (W) X 8.2MM (D),SPECIFICATION,Display Definition,FULL HD+,SPECIFICATION,Display Size,6.4-INCHES,SPECIFICATION,Display Technology,SUPER AMOLED,SPECIFICATION,Display Refresh Rate,120HZ,SPECIFICATION,SIM Type,NANO / ESIM,SPECIFICATION,Operating System Version,ANDROID 13,SPECIFICATION,Operating System,ANDROID
