source,date,apiURL,url,sku,name,brand,price,stock,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007687028,https://www.harrods.com/en-gb/p/chloe-oversized-round-sunglasses-000000000007687028,000000000007687028,Oversized Round Sunglasses,Chloé,270.0,Y,,,,4402D1,OS,,,Storefront,Accessories,Sunglasses,,,,,https://hrd-live.cdn.scayle.cloud/images/521dca434c44edb5cfd75e7b6bbe96d5.jpg,https://hrd-live.cdn.scayle.cloud/images/54c34e3ea48149e2c78f5badf94bae3c.jpg,https://hrd-live.cdn.scayle.cloud/images/f3dcc68fb1243c94482328d87ab90d75.jpg,https://hrd-live.cdn.scayle.cloud/images/d0397b8918bad18e128538e0b98846b8.jpg,https://hrd-live.cdn.scayle.cloud/images/2359a45d83a64616188dbea2a9db374a.jpg,"Chloé sunglasses offer a fusion of Parisian elegance and modern design, while channelling the brand’s famed bohemian spirit. This pair, crafted from acetate and with meticulous attention to detail, exudes easy sophistication.",Timeless elegance meets modern appeal.,,,,,,,,£270.0,270.0,specification,brand,Chloé,specification,name,Oversized Round Sunglasses,specification,vendorColour,4402D1,specification,harrodsColour,Brown,specification,category,"Storefront, Storefront|Accessories, Storefront|Accessories|Sunglasses",specification,eyewearLensTint,Graduated tinted lenses,specification,uvProtection,100% UV protection,specification,gender,Female,specification,sAPBrand,CHLOE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007670739,https://www.harrods.com/en-gb/p/messika-yellow-gold-and-diamond-move-link-necklace-000000000007670739,000000000007670739,Yellow Gold and Diamond Move Link Necklace,Messika,15400.0,Y,,,,YELLOW GOLD,OS,,,Storefront,Jewellery & Watches,Necklaces,,,,,https://hrd-live.cdn.scayle.cloud/images/1e7ca72b8481c17b08d0b1738b20870c.jpg,https://hrd-live.cdn.scayle.cloud/images/e1a5f9022d2fa7b572b6e0d6e8af49c5.jpg,,,,"Messika’s Move Link collection is designed to make a statement. Genderless, assertive and voluminous, the pieces within balance the boldness of chain links with the elegance of shimmering gemstones. Take this necklace, for example; crafted from 18-karat gold, it’s embellished with diamonds within and upon its polished links.",Messika reinterprets the chain link necklace.,,,,,,,,£15400.0,15400.0,specification,name,Yellow Gold and Diamond Move Link Necklace,specification,vendorColour,YELLOW GOLD,specification,sAPBrand,MESSIKA,specification,brand,Messika,specification,hallmarking,TRUE,specification,harrodsColour,Gold,specification,category,"Storefront, Storefront|Jewellery & Watches, Storefront|Jewellery & Watches|Necklaces",specification,gender,Unisex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007765185,https://www.harrods.com/en-gb/p/bugatti-set-of-4-en-cruz-pakka-serrated-steak-knives-000000000007765185,000000000007765185,Set of 4 En Cruz Pakka Serrated Steak Knives,Bugatti,109.0,Y,,,,STEEL,OS,,,Storefront,Home,Tableware,,,,,https://hrd-live.cdn.scayle.cloud/images/0b7bacd43ba7b74458cb0219caa77b95.jpg,https://hrd-live.cdn.scayle.cloud/images/70a3cd90820035d26ee3d4fb79ec537a.jpg,https://hrd-live.cdn.scayle.cloud/images/68adeb288c62feda78319594a1124f3d.jpg,,,"Premium quality meets considered, classic design with the En Cruz Pakka collection by Bugatti. Presented as a set of a four in a Bugatti box, this set of four steak knives combines handles in pakka wood – a durable, moisture and heat-resistant engineered wood and plastic composite, perfect for knives – with a serrated blade.",The finest tool with which to enjoy your steak.,,,,,,,,£109.0,109.0,specification,gender,Unisex,specification,inStoreOnly,true,specification,dishwasherSafe,Dishwasher safe,specification,sAPBrand,BUGATTI,specification,category,"Storefront, Storefront|Home, Storefront|Home|Tableware",specification,groupingType,C,specification,brand,Bugatti,specification,name,Set of 4 En Cruz Pakka Serrated Steak Knives,specification,microwaveSafe,Not suitable for microwave use,specification,vendorColour,STEEL,specification,harrodsColour,Metallic,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007281721,https://www.harrods.com/en-gb/p/bernardaud-aux-oiseaux-bread-and-butter-plate-16cm-000000000007281721,000000000007281721,Aux Oiseaux Bread and Butter Plate (16cm),Bernardaud,100.0,Y,,,,MULTICOLORE,OS,,,Storefront,Home,Tableware,,,,,https://hrd-live.cdn.scayle.cloud/images/eb9cc35adb3515d3db65187aea6ecff6.jpg,https://hrd-live.cdn.scayle.cloud/images/55763a54d1c781dafbeeb84697932558.jpg,,,,"Family-run Bernardaud has been crafting exceptional decorative pieces within the French porcelain region of Limoges since 1863. Flourishing within its artisanal domain, Bernardaud now presents this handcrafted Aux Oiseaux bread and butter plate with a beautifully ornate butterfly and bird illustration adorning the glazed exterior.",Entertain your next guests with the perfect bread and butter plate from Bernardaud.,,,,,,,,£100.0,100.0,specification,harrodsColour,Multi,specification,gender,No Gender,specification,sAPBrand,BERNARDAUD,specification,name,Aux Oiseaux Bread and Butter Plate (16cm),specification,brand,Bernardaud,specification,category,"Storefront, Storefront|Home, Storefront|Home|Tableware",specification,microwaveSafe,Not suitable for microwave use,specification,dishwasherSafe,Dishwasher safe,specification,vendorColour,MULTICOLORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007830309,https://www.harrods.com/en-gb/p/miki-house-colour-block-bunny-sweater-2-7-years-000000000007830309,000000000007830309,Colour-Block Bunny Sweater (2-7 Years),Miki House,260.0,Y,,,,8,2 yrs,,,Storefront,Kids Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/57509405fb70ef930b780564353a6621.jpg,https://hrd-live.cdn.scayle.cloud/images/4abf6fa769cc6abc3c4d3f7cd885e45b.jpg,https://hrd-live.cdn.scayle.cloud/images/b4d3fc96c81c30f105b41cbf6455634e.jpg,https://hrd-live.cdn.scayle.cloud/images/c8efd748a9d7290162f6e3ea754373e7.jpg,,"Miki House channels all the playfulness of childhood with this charming sweater. Set in a bright colour-block palette, this piece is knitted with a chunky ribbed construction.  Adorned with a smiling bunny motif, it exemplifies the brand’s commitment to the joys of growing up.",Step into the vibrant world of Miki House. ,,,,,,,,£260.0,260.0,specification,vendorColour,8,specification,harrodsColour,Pink,specification,sleeveType,Long sleeves,specification,necklineType,Crew neck,specification,sizeGuideActivated,true,specification,careInstructions,Machine wash,specification,category,"Storefront, Storefront|Kids Clothing, Storefront|Kids Clothing|Tops",specification,fasteningType,Button fastening,specification,name,Colour-Block Bunny Sweater (2-7 Years),specification,brand,Miki House,specification,sizeGuideType,Kids Clothing,specification,gender,Female,specification,sAPBrand,MIKI HOUSE,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007830309,https://www.harrods.com/en-gb/p/miki-house-colour-block-bunny-sweater-2-7-years-000000000007830309,000000000007830309,Colour-Block Bunny Sweater (2-7 Years),Miki House,260.0,Y,,,,8,3 yrs,,,Storefront,Kids Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/57509405fb70ef930b780564353a6621.jpg,https://hrd-live.cdn.scayle.cloud/images/4abf6fa769cc6abc3c4d3f7cd885e45b.jpg,https://hrd-live.cdn.scayle.cloud/images/b4d3fc96c81c30f105b41cbf6455634e.jpg,https://hrd-live.cdn.scayle.cloud/images/c8efd748a9d7290162f6e3ea754373e7.jpg,,"Miki House channels all the playfulness of childhood with this charming sweater. Set in a bright colour-block palette, this piece is knitted with a chunky ribbed construction.  Adorned with a smiling bunny motif, it exemplifies the brand’s commitment to the joys of growing up.",Step into the vibrant world of Miki House. ,,,,,,,,£260.0,260.0,specification,vendorColour,8,specification,harrodsColour,Pink,specification,sleeveType,Long sleeves,specification,necklineType,Crew neck,specification,sizeGuideActivated,true,specification,careInstructions,Machine wash,specification,category,"Storefront, Storefront|Kids Clothing, Storefront|Kids Clothing|Tops",specification,fasteningType,Button fastening,specification,name,Colour-Block Bunny Sweater (2-7 Years),specification,brand,Miki House,specification,sizeGuideType,Kids Clothing,specification,gender,Female,specification,sAPBrand,MIKI HOUSE,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007830309,https://www.harrods.com/en-gb/p/miki-house-colour-block-bunny-sweater-2-7-years-000000000007830309,000000000007830309,Colour-Block Bunny Sweater (2-7 Years),Miki House,260.0,Y,,,,8,4 yrs,,,Storefront,Kids Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/57509405fb70ef930b780564353a6621.jpg,https://hrd-live.cdn.scayle.cloud/images/4abf6fa769cc6abc3c4d3f7cd885e45b.jpg,https://hrd-live.cdn.scayle.cloud/images/b4d3fc96c81c30f105b41cbf6455634e.jpg,https://hrd-live.cdn.scayle.cloud/images/c8efd748a9d7290162f6e3ea754373e7.jpg,,"Miki House channels all the playfulness of childhood with this charming sweater. Set in a bright colour-block palette, this piece is knitted with a chunky ribbed construction.  Adorned with a smiling bunny motif, it exemplifies the brand’s commitment to the joys of growing up.",Step into the vibrant world of Miki House. ,,,,,,,,£260.0,260.0,specification,vendorColour,8,specification,harrodsColour,Pink,specification,sleeveType,Long sleeves,specification,necklineType,Crew neck,specification,sizeGuideActivated,true,specification,careInstructions,Machine wash,specification,category,"Storefront, Storefront|Kids Clothing, Storefront|Kids Clothing|Tops",specification,fasteningType,Button fastening,specification,name,Colour-Block Bunny Sweater (2-7 Years),specification,brand,Miki House,specification,sizeGuideType,Kids Clothing,specification,gender,Female,specification,sAPBrand,MIKI HOUSE,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007830309,https://www.harrods.com/en-gb/p/miki-house-colour-block-bunny-sweater-2-7-years-000000000007830309,000000000007830309,Colour-Block Bunny Sweater (2-7 Years),Miki House,260.0,Y,,,,8,5 yrs,,,Storefront,Kids Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/57509405fb70ef930b780564353a6621.jpg,https://hrd-live.cdn.scayle.cloud/images/4abf6fa769cc6abc3c4d3f7cd885e45b.jpg,https://hrd-live.cdn.scayle.cloud/images/b4d3fc96c81c30f105b41cbf6455634e.jpg,https://hrd-live.cdn.scayle.cloud/images/c8efd748a9d7290162f6e3ea754373e7.jpg,,"Miki House channels all the playfulness of childhood with this charming sweater. Set in a bright colour-block palette, this piece is knitted with a chunky ribbed construction.  Adorned with a smiling bunny motif, it exemplifies the brand’s commitment to the joys of growing up.",Step into the vibrant world of Miki House. ,,,,,,,,£260.0,260.0,specification,vendorColour,8,specification,harrodsColour,Pink,specification,sleeveType,Long sleeves,specification,necklineType,Crew neck,specification,sizeGuideActivated,true,specification,careInstructions,Machine wash,specification,category,"Storefront, Storefront|Kids Clothing, Storefront|Kids Clothing|Tops",specification,fasteningType,Button fastening,specification,name,Colour-Block Bunny Sweater (2-7 Years),specification,brand,Miki House,specification,sizeGuideType,Kids Clothing,specification,gender,Female,specification,sAPBrand,MIKI HOUSE,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007830309,https://www.harrods.com/en-gb/p/miki-house-colour-block-bunny-sweater-2-7-years-000000000007830309,000000000007830309,Colour-Block Bunny Sweater (2-7 Years),Miki House,260.0,Y,,,,8,7 yrs,,,Storefront,Kids Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/57509405fb70ef930b780564353a6621.jpg,https://hrd-live.cdn.scayle.cloud/images/4abf6fa769cc6abc3c4d3f7cd885e45b.jpg,https://hrd-live.cdn.scayle.cloud/images/b4d3fc96c81c30f105b41cbf6455634e.jpg,https://hrd-live.cdn.scayle.cloud/images/c8efd748a9d7290162f6e3ea754373e7.jpg,,"Miki House channels all the playfulness of childhood with this charming sweater. Set in a bright colour-block palette, this piece is knitted with a chunky ribbed construction.  Adorned with a smiling bunny motif, it exemplifies the brand’s commitment to the joys of growing up.",Step into the vibrant world of Miki House. ,,,,,,,,£260.0,260.0,specification,vendorColour,8,specification,harrodsColour,Pink,specification,sleeveType,Long sleeves,specification,necklineType,Crew neck,specification,sizeGuideActivated,true,specification,careInstructions,Machine wash,specification,category,"Storefront, Storefront|Kids Clothing, Storefront|Kids Clothing|Tops",specification,fasteningType,Button fastening,specification,name,Colour-Block Bunny Sweater (2-7 Years),specification,brand,Miki House,specification,sizeGuideType,Kids Clothing,specification,gender,Female,specification,sAPBrand,MIKI HOUSE,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007693790,https://www.harrods.com/en-gb/p/valentino-garavani-mini-leather-vlogo-signature-bucket-bag-000000000007693790,000000000007693790,Mini Leather VLogo Signature Bucket Bag,Valentino Garavani,880.0,Y,,,,WTW,OS,,,Storefront,Bags,Mini Bags,,,,,https://hrd-live.cdn.scayle.cloud/images/ddeaa338e5bcd7072ec0f1e41cdfef59.jpg,https://hrd-live.cdn.scayle.cloud/images/e10e4c9eb803d97bfebee8aaa534d265.jpg,https://hrd-live.cdn.scayle.cloud/images/a08e741c8d90e81d9d76747dc8cffd49.jpg,https://hrd-live.cdn.scayle.cloud/images/6acd2817a5f16a2458eaafa7c91fb50b.jpg,https://hrd-live.cdn.scayle.cloud/images/860a49df536316f338b3dfd660ae1be5.jpg,"A miniature bucket bag in a pastel colourway, just in time for spring/summer. This Valentino Garavani piece is perfect for warm-weather adventures, flinging it over your shoulder for a cross-body look, leaving your hands free for the day. With just the right amount of flair to wear with summer dresses or a crisp jeans and T-shirt ensemble, this offering is a must-have.",A mini bag with not so mini style credentials.,,,,,,,,£880.0,880.0,specification,sizeGuideBrand,Valentino Garavani,specification,sAPBrand,VALENTINO GARAVANI,specification,gender,Female,specification,category,"Storefront, Storefront|Bags, Storefront|Bags|Mini Bags",specification,brand,Valentino Garavani,specification,name,Mini Leather VLogo Signature Bucket Bag,specification,hardwareDetail,Gold-tone hardware,specification,harrodsColour,Grey,specification,strapDetail,Adjustable strap,specification,fasteningType,Drawstring fastening,specification,vendorColour,WTW,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007776924,https://www.harrods.com/en-gb/p/mcqueen-leather-tassel-charm-000000000007776924,000000000007776924,Leather Tassel Charm,McQueen,350.0,Y,,,,4900,OS,,,Storefront,Accessories,Keyrings & Chains,,,,,https://hrd-live.cdn.scayle.cloud/images/f04b929749f8a97f9185b10284aa2e41.jpg,https://hrd-live.cdn.scayle.cloud/images/dccabdd31e51e10416735bb065689884.jpg,https://hrd-live.cdn.scayle.cloud/images/24a19a784a22606aa6f2c673f2c377b7.jpg,https://hrd-live.cdn.scayle.cloud/images/b8448d5ad5e873c00997ddeea867db32.jpg,,"Tactile and made from premium nappa lambskin, this tassel charm from McQueen will elevate anything it’s clipped on to. 	Note how the silver-tone brass is embossed with the brand’s moniker, a subtle but proud display of this accessory’s British heritage. ",Bring a touch of McQueen elegance with every trip you take.,,,,,,,,£350.0,350.0,specification,gender,Female,specification,vendorColour,4900,specification,fasteningType,Clip fastening,specification,category,"Storefront, Storefront|Accessories, Storefront|Accessories|Keyrings & Chains",specification,harrodsColour,Blue,specification,brand,McQueen,specification,name,Leather Tassel Charm,specification,hardwareDetail,Silver-tone hardware,specification,sAPBrand,ALEXANDER MCQUEEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000006633604,https://www.harrods.com/en-gb/p/suqqu-nude-wear-liquid-foundation-000000000006633604,000000000006633604,Nude Wear Liquid Foundation,Suqqu,48.0,Y,,,,025,OS,,,Storefront,Beauty,Makeup,,,,,https://hrd-live.cdn.scayle.cloud/images/afb695376a885336def318534af6e3e9.jpg,https://hrd-live.cdn.scayle.cloud/images/5280053a1190e96ef0d42cf632e72257.jpg,https://hrd-live.cdn.scayle.cloud/images/4b94364ccdfc338563047238a72e266d.jpg,,,"Creating the illusion of bare skin with a luminous natural finish, SUQQU's Nude Wear liquid foundation features a fluid application for a breathtakingly lightweight feel. Including high-reflection oils technology for enhanced radiance and glow, this foundation also cares for skin with a selection of premium ingredients that promote anti-aging while moisturising, resulting in a beautifully smooth finish that lasts all day.","Including high-reflect oil technology, this foundation will give you an enhanced glow.",,,,,,,,£48.0,48.0,specification,gender,Female,specification,sAPBrand,SUQQU,specification,harrodsColour,Neutral,specification,nonReturnable,true,specification,finishType,Luminous finish,specification,category,"Storefront, Storefront|Beauty, Storefront|Beauty|Makeup",specification,brand,Suqqu,specification,vendorColour,025,specification,name,Nude Wear Liquid Foundation,specification,groupingType,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007850647,https://www.harrods.com/en-gb/p/estee-lauder-skincare-superstars-beauty-of-the-night-gift-set-000000000007850647,000000000007850647,Skincare Superstars Beauty of the Night Gift Set,Estée Lauder,50.0,Y,100.0,Y,50% OFF,NO COLOUR,OS,,,Storefront,Beauty,Skincare,,,,,https://hrd-live.cdn.scayle.cloud/images/947a35102cbec9c0aeffe440c778efc8.jpg,https://hrd-live.cdn.scayle.cloud/images/a4f66c4ca305086c8e4d171302c9d84a.jpg,https://hrd-live.cdn.scayle.cloud/images/5740f23a40f08b8f8e881c6333dcec12.jpg,,,"Estée Lauder presents the Skincare Superstars Beauty of the Night set to invigorate your complexion through this year's festive season and beyond. The selection features six of the brand’s most iconic formulas that work to deeply hydrate, revitalise and restore the complexion while boosting radiance. Designed to be used both day and night, it is destined to elevate your skincare routine.",A glowing complexion is just six steps away thanks to Estée Lauder.,,,,,,Y,,£50.0,50.0,specification,category,"Storefront, Storefront|Beauty, Storefront|Beauty|Skincare",specification,skinType,Suitable for all skin types,specification,harrodsColour,No Colour,specification,name,Skincare Superstars Beauty of the Night Gift Set,specification,gender,Female,specification,sAPBrand,ESTEE LAUDER,specification,contentTags,"Brand Of The Month, Christmas Edition",specification,brand,Estée Lauder,specification,vendorColour,NO COLOUR,specification,nonReturnable,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,74.95,Y,,,,13NACRE,4 yrs,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£74.95,74.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,69.95,Y,,,,13NACRE,3 yrs,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£69.95,69.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,69.95,Y,,,,13NACRE,2 yrs,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£69.95,69.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,69.95,Y,,,,13NACRE,18 mth,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£69.95,69.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
harrods,2025-11-05,https://www.harrods.com/api/rpc/getProductsByReferenceKeys?000000000007813909,https://www.harrods.com/en-gb/p/tartine-et-chocolat-cotton-embroidered-polo-shirt-3-months-4-years-000000000007813909,000000000007813909,Cotton Embroidered Polo Shirt (3 Months-4 Years),Tartine et Chocolat,64.95,Y,,,,13NACRE,1 yrs,,,Storefront,Baby Clothing,Tops,,,,,https://hrd-live.cdn.scayle.cloud/images/cbce4a7acc1446a9b6a286215a2ad91d.jpg,https://hrd-live.cdn.scayle.cloud/images/7f2ce17f4e4e492a5af54552e3703665.jpg,https://hrd-live.cdn.scayle.cloud/images/5fbf1c681193b7e7eea0a638ec5cbd4e.jpg,,,"Tartine et Chocolat proudly translates classic French elegance for the youngest connoisseurs of fashion. This polo shirt echoes that design sensibility through its clean navy and white scheme, finished with the label’s mascot on the chest – Léon the hedgehog.",The soft cotton piqué most certainly won’t prick.,,,,,,,,£64.95,64.95,specification,name,Cotton Embroidered Polo Shirt (3 Months-4 Years),specification,category,"Storefront, Storefront|Baby Clothing, Storefront|Baby Clothing|Tops",specification,harrodsColour,Ivory,specification,sizeGuideType,Baby Clothing,specification,gender,Male,specification,necklineType,Collar,specification,sleeveType,Long sleeves,specification,sAPBrand,TARTINE ET CHOCOLAT,specification,sizeGuideActivated,true,specification,fasteningType,Button fastening,specification,brand,Tartine et Chocolat,specification,vendorColour,13NACRE,specification,careInstructions,Machine wash,,,,,,,,,,,,,,,,,,,,,
