source,date,apiURL,url,sku,name,brand,price,stock,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H4E&opt=&sel=CPK,UJ0H4E,HP 5y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,HP,117.59,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H4E_1_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H5E&opt=&sel=CPK,UJ0H5E,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,HP,61.19,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H5E_1_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H6E&opt=&sel=CPK,UJ0H6E,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,HP,81.59,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H6E_1_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H7E&opt=&sel=CPK,UJ0H7E,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,HP,101.99,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H7E_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H8E&opt=&sel=CPK,UJ0H8E,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,HP,71.99,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H8E_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H9E&opt=&sel=CPK,UJ0H9E,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,HP,95.99,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H9E_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0J0E&opt=&sel=CPK,UJ0J0E,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,HP,119.99,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0J0E_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0J1E&opt=&sel=CPK,UJ0J1E,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,HP,75.59,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0J1E_1_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0J2E&opt=&sel=CPK,UJ0J2E,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,HP,100.79,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0J2E_1_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0J3E&opt=&sel=CPK,UJ0J3E,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,HP,127.19,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/Preferred Access/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0J3E_1_1750x1285.jpg,,,,,"Avoid disruption with our fastest support, including AI-powered, predictive issue alerts, preferred access to expert remote support and onsite repair.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
