source,date,apiURL,url,sku,name,brand,price,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/2883b943-e9e2-4d3b-9993-21dd2b42bdf2/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-max-10-core-and-32-core-gpu-32gb-ram-ssd-1tb-qwerty-english-uk/2883b943-e9e2-4d3b-9993-21dd2b42bdf2?l=12,2883b943-e9e2-4d3b-9993-21dd2b42bdf2,Fair | MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,Apple,1188.0,3299.0,Y,save £2111,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-1_f5f79659-6ea9-42ce-ab5d-79aa609590e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-2_f00433c7-7e99-42ac-b4e6-9b63b4d3e941.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-3_4cb97fd1-3c28-4e02-8544-cf910a748e32.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-4_62cfa3a8-9910-463d-aa43-aca2abc56ff1.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-5_fc4b34dc-f5dc-4afb-95f4-0760b6ae52b7.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2021, M1 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,295,4.26,,,,Y,,£1188.00,1188.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,32 GB,specification,Model,MacBook Pro,specification,Graphics card,32-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2021, Apple M1 Max)",specification,Title (GMC),MacBook Pro Apple M1 Max 16-inch 32 GB (2021) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M1 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,3,specification,Processor,Apple M1 Max 10-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M1 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/2883b943-e9e2-4d3b-9993-21dd2b42bdf2/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-max-10-core-and-32-core-gpu-32gb-ram-ssd-1tb-qwerty-english-uk/2883b943-e9e2-4d3b-9993-21dd2b42bdf2?l=11,2883b943-e9e2-4d3b-9993-21dd2b42bdf2,Good | MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,Apple,1176.0,3299.0,Y,save £2123,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-1_f5f79659-6ea9-42ce-ab5d-79aa609590e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-2_f00433c7-7e99-42ac-b4e6-9b63b4d3e941.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-3_4cb97fd1-3c28-4e02-8544-cf910a748e32.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-4_62cfa3a8-9910-463d-aa43-aca2abc56ff1.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-5_fc4b34dc-f5dc-4afb-95f4-0760b6ae52b7.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2021, M1 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,295,4.26,,,,Y,,£1176.00,1176.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,32 GB,specification,Model,MacBook Pro,specification,Graphics card,32-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2021, Apple M1 Max)",specification,Title (GMC),MacBook Pro Apple M1 Max 16-inch 32 GB (2021) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M1 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,3,specification,Processor,Apple M1 Max 10-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M1 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/2883b943-e9e2-4d3b-9993-21dd2b42bdf2/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-2021-16-inch-with-m1-max-10-core-and-32-core-gpu-32gb-ram-ssd-1tb-qwerty-english-uk/2883b943-e9e2-4d3b-9993-21dd2b42bdf2?l=10,2883b943-e9e2-4d3b-9993-21dd2b42bdf2,Excellent | MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,Apple,1281.0,3299.0,Y,save £2018,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2021) - Apple M1 Max 10-core and 32-core GPU - 32GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-1_f5f79659-6ea9-42ce-ab5d-79aa609590e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-2_f00433c7-7e99-42ac-b4e6-9b63b4d3e941.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-3_4cb97fd1-3c28-4e02-8544-cf910a748e32.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-4_62cfa3a8-9910-463d-aa43-aca2abc56ff1.jpg,https://d2e6ccujb3mkqf.cloudfront.net/2883b943-e9e2-4d3b-9993-21dd2b42bdf2-5_fc4b34dc-f5dc-4afb-95f4-0760b6ae52b7.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2021, M1 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,295,4.26,,,,Y,,£1281.00,1281.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,32 GB,specification,Model,MacBook Pro,specification,Graphics card,32-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2021, Apple M1 Max)",specification,Title (GMC),MacBook Pro Apple M1 Max 16-inch 32 GB (2021) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M1 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,3,specification,Processor,Apple M1 Max 10-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M1 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/778d312a-6eff-4024-a3fc-f975da987d4e/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-142-inch-2023-m3-8-core-and-10-core-gpu-8gb-ram-ssd-512gb-qwerty-english/778d312a-6eff-4024-a3fc-f975da987d4e?l=11,778d312a-6eff-4024-a3fc-f975da987d4e,Good | MacBook Pro 14-inch (2023) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 512GB - QWERTY - English,Apple,999.0,1699.0,Y,save £700,Silver,512 GB,,,Home,Laptops,MacBook,MacBook Pro 14-inch (2023) - Apple M3 8-core and 10-core GPU - 8GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/778d312a-6eff-4024-a3fc-f975da987d4e-1_64dc3995-33ee-490a-a581-841c689a1682.jpg,https://d2e6ccujb3mkqf.cloudfront.net/778d312a-6eff-4024-a3fc-f975da987d4e-2_58c50932-f75c-45ca-9c15-a080fc64bcb0.jpg,https://d2e6ccujb3mkqf.cloudfront.net/778d312a-6eff-4024-a3fc-f975da987d4e-3_7834ac99-65b9-4faa-a265-4099bc2f7c2c.jpg,https://d2e6ccujb3mkqf.cloudfront.net/778d312a-6eff-4024-a3fc-f975da987d4e-4_5e649bfc-3972-4f03-b480-d7b014551720.jpg,https://d2e6ccujb3mkqf.cloudfront.net/778d312a-6eff-4024-a3fc-f975da987d4e-5_cf2c0b0d-77de-463d-a200-ebcb87372e7d.jpg,"Refurbished MacBook M1 Apple MacBook Pro (14"", 2023, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,35,4.33,,,,Y,,£999.00,999.00,specification,Colour,Silver,specification,Storage,512 GB,specification,Memory,8 GB,specification,Model,MacBook Pro,specification,Graphics card,10-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(14"", 2023, Apple M3)",specification,Title (GMC),MacBook Pro Apple M3 14-inch 8 GB (2023) Silver - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M3 8-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/bb65708b-a0c7-4570-81ee-39b2737f90ee/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-18gb-ram-ssd-512gb-qwerty-english/bb65708b-a0c7-4570-81ee-39b2737f90ee?l=12,bb65708b-a0c7-4570-81ee-39b2737f90ee,Fair | MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,Apple,1400.0,2599.0,Y,save £1199,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-1_aaff50c5-1c60-4b52-a735-74b8313e16e6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-2_f8a67c8e-228b-4243-886c-d026b77ef8e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-3_656d0522-28af-4d66-8128-f57dbac6dc79.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-4_43a409b0-ab89-437a-89ab-23e70edadf60.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-5_ea76bf4f-efce-43ee-af86-431a700cc3b0.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,25,4.47,,,,Y,,£1400.00,1400.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,18 GB,specification,Model,MacBook Pro,specification,Graphics card,18-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M3 Pro)",specification,Title (GMC),MacBook Pro Apple M3 Pro 16-inch 18 GB (2023) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M3 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/bb65708b-a0c7-4570-81ee-39b2737f90ee/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-18gb-ram-ssd-512gb-qwerty-english/bb65708b-a0c7-4570-81ee-39b2737f90ee?l=11,bb65708b-a0c7-4570-81ee-39b2737f90ee,Good | MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,Apple,1439.0,2599.0,Y,save £1160,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-1_aaff50c5-1c60-4b52-a735-74b8313e16e6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-2_f8a67c8e-228b-4243-886c-d026b77ef8e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-3_656d0522-28af-4d66-8128-f57dbac6dc79.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-4_43a409b0-ab89-437a-89ab-23e70edadf60.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-5_ea76bf4f-efce-43ee-af86-431a700cc3b0.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,25,4.47,,,,Y,,£1439.00,1439.00,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,18 GB,specification,Model,MacBook Pro,specification,Graphics card,18-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M3 Pro)",specification,Title (GMC),MacBook Pro Apple M3 Pro 16-inch 18 GB (2023) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M3 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/bb65708b-a0c7-4570-81ee-39b2737f90ee/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m3-pro-12-core-and-18-core-gpu-18gb-ram-ssd-512gb-qwerty-english/bb65708b-a0c7-4570-81ee-39b2737f90ee?l=10,bb65708b-a0c7-4570-81ee-39b2737f90ee,Excellent | MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,Apple,1478.52,2599.0,Y,save £1120,Space Black,512 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M3 Pro 12-core and 18-core GPU - 18GB RAM - SSD 512GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-1_aaff50c5-1c60-4b52-a735-74b8313e16e6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-2_f8a67c8e-228b-4243-886c-d026b77ef8e3.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-3_656d0522-28af-4d66-8128-f57dbac6dc79.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-4_43a409b0-ab89-437a-89ab-23e70edadf60.jpg,https://d2e6ccujb3mkqf.cloudfront.net/bb65708b-a0c7-4570-81ee-39b2737f90ee-5_ea76bf4f-efce-43ee-af86-431a700cc3b0.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M3 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,25,4.47,,,,Y,,£1478.52,1478.52,specification,Colour,Space Black,specification,Storage,512 GB,specification,Memory,18 GB,specification,Model,MacBook Pro,specification,Graphics card,18-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M3 Pro)",specification,Title (GMC),MacBook Pro Apple M3 Pro 16-inch 18 GB (2023) Space Black - Apple Laptop Refurbished,specification,macbook_processor_series,M3 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M3 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M3 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m2-pro-12-core-and-19-core-gpu-16gb-ram-ssd-1000gb-qwerty-english/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6?l=12,72703ac1-c1fc-4ab8-aa5f-93be3a819ec6,Fair | MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,Apple,1170.0,2899.0,Y,save £1729,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-1_8b1d9fc1-466c-452e-b04c-fa52042b00e5.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-2_47bc9e50-d264-45f9-9c07-f0d46889d5d6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-3_91b6999a-642d-4ee4-baea-597d84e0d12e.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-4_aa6aac47-a9d9-493e-8bf6-f6fe510c681f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-5_449fc55a-6c24-4233-8656-f2e37743e220.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M2 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,29,4.49,,,,Y,,£1170.00,1170.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,19-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M2 Pro)",specification,Title (GMC),MacBook Pro Apple M2 Pro 16-inch 16 GB (2023) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M2 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M2 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M2 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m2-pro-12-core-and-19-core-gpu-16gb-ram-ssd-1000gb-qwerty-english/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6?l=11,72703ac1-c1fc-4ab8-aa5f-93be3a819ec6,Good | MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,Apple,1306.0,2899.0,Y,save £1593,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-1_8b1d9fc1-466c-452e-b04c-fa52042b00e5.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-2_47bc9e50-d264-45f9-9c07-f0d46889d5d6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-3_91b6999a-642d-4ee4-baea-597d84e0d12e.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-4_aa6aac47-a9d9-493e-8bf6-f6fe510c681f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-5_449fc55a-6c24-4233-8656-f2e37743e220.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M2 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,29,4.49,,,,Y,,£1306.00,1306.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,19-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M2 Pro)",specification,Title (GMC),MacBook Pro Apple M2 Pro 16-inch 16 GB (2023) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M2 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M2 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M2 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
backmarket,2025-09-28,https://www.backmarket.co.uk/product-page/products/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6/pickers?premium_grade=true,https://www.backmarket.co.uk/en-gb/p/macbook-pro-162-inch-2023-m2-pro-12-core-and-19-core-gpu-16gb-ram-ssd-1000gb-qwerty-english/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6?l=10,72703ac1-c1fc-4ab8-aa5f-93be3a819ec6,Excellent | MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,Apple,1424.0,2899.0,Y,save £1475,Space Gray,1000 GB,,,Home,Laptops,MacBook,MacBook Pro 16-inch (2023) - Apple M2 Pro 12-core and 19-core GPU - 16GB RAM - SSD 1000GB - QWERTY - English,,,,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-1_8b1d9fc1-466c-452e-b04c-fa52042b00e5.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-2_47bc9e50-d264-45f9-9c07-f0d46889d5d6.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-3_91b6999a-642d-4ee4-baea-597d84e0d12e.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-4_aa6aac47-a9d9-493e-8bf6-f6fe510c681f.jpg,https://d2e6ccujb3mkqf.cloudfront.net/72703ac1-c1fc-4ab8-aa5f-93be3a819ec6-5_449fc55a-6c24-4233-8656-f2e37743e220.jpg,"Refurbished MacBook M1 Apple MacBook Pro (16"", 2023, M2 series) • QWERTY - English ✌ Up to 70% cheaper than new! ✅ Fast, free delivery ✅ Cheap MacBook Pro ✅ 12 month warranty ✅ 30-day returns",,29,4.49,,,,Y,,£1424.00,1424.00,specification,Colour,Space Gray,specification,Storage,1000 GB,specification,Memory,16 GB,specification,Model,MacBook Pro,specification,Graphics card,19-core GPU,specification,OS,macOS,specification,macbook_parent_title,"(16"", 2023, Apple M2 Pro)",specification,Title (GMC),MacBook Pro Apple M2 Pro 16-inch 16 GB (2023) Space Gray - Apple Laptop Refurbished,specification,macbook_processor_series,M2 series,specification,Retina,Yes,specification,Storage type,SSD,specification,Product ranking,4,specification,Processor,Apple M2 Pro 12-core,specification,IPS,No,specification,Touch ID,Yes,specification,Accessory Matching Key,No,specification,Processor series,M2 series,specification,HDMI output,Yes,specification,Jack plug,Yes,specification,Screen brightness,Up to 1000 nits sustained (full-screen) brightness / 1600 nits peak brightness
